State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Chhattisgarh,Bilaspur,2008,Rabi       ,Moong(Green Gram),21.0,4.0
Chhattisgarh,Bilaspur,2008,Rabi       ,Other  Rabi pulses,268.0,40.0
Chhattisgarh,Bilaspur,2008,Rabi       ,Peas & beans (Pulses),894.0,313.0
Chhattisgarh,Bilaspur,2008,Rabi       ,Potato,543.0,2617.0
Chhattisgarh,Bilaspur,2008,Rabi       ,Rapeseed &Mustard,2238.0,768.0
Chhattisgarh,Bilaspur,2008,Rabi       ,Safflower,307.0,65.0
Chhattisgarh,Bilaspur,2008,Rabi       ,Urad,173.0,40.0
Chhattisgarh,Bilaspur,2008,Rabi       ,Wheat,12829.0,13263.0
Chhattisgarh,Bilaspur,2008,Whole Year ,Banana,7.0,239.0
Chhattisgarh,Bilaspur,2008,Whole Year ,Coriander,450.0,120.0
Chhattisgarh,Bilaspur,2008,Whole Year ,Dry chillies,550.0,256.0
Chhattisgarh,Bilaspur,2008,Whole Year ,Dry ginger,46.0,52.0
Chhattisgarh,Bilaspur,2008,Whole Year ,Garlic,55.0,193.0
Chhattisgarh,Bilaspur,2008,Whole Year ,Onion,123.0,774.0
Chhattisgarh,Bilaspur,2008,Whole Year ,Sannhamp,94.0,29.0
Chhattisgarh,Bilaspur,2008,Whole Year ,Sugarcane,501.0,1543.0
Chhattisgarh,Bilaspur,2008,Whole Year ,Sweet potato,238.0,1547.0
Chhattisgarh,Bilaspur,2009,Kharif     ,Arhar/Tur,6152.0,3928.0
Chhattisgarh,Bilaspur,2009,Kharif     ,Bajra,12.0,
Chhattisgarh,Bilaspur,2009,Kharif     ,Castor seed,1.0,
Chhattisgarh,Bilaspur,2009,Kharif     ,Groundnut,4959.0,7772.0
Chhattisgarh,Bilaspur,2009,Kharif     ,Horse-gram,860.0,280.0
Chhattisgarh,Bilaspur,2009,Kharif     ,Jowar,355.0,485.0
Chhattisgarh,Bilaspur,2009,Kharif     ,Jute,114.0,
Chhattisgarh,Bilaspur,2009,Kharif     ,Maize,5677.0,9208.0
Chhattisgarh,Bilaspur,2009,Kharif     ,Mesta,8.0,20.0
Chhattisgarh,Bilaspur,2009,Kharif     ,Moong(Green Gram),369.0,95.0
Chhattisgarh,Bilaspur,2009,Kharif     ,Niger seed,587.0,131.0
Chhattisgarh,Bilaspur,2009,Kharif     ,Other Kharif pulses,300.0,127.0
Chhattisgarh,Bilaspur,2009,Kharif     ,Rice,305253.0,311696.0
Chhattisgarh,Bilaspur,2009,Kharif     ,Sesamum,648.0,312.0
Chhattisgarh,Bilaspur,2009,Kharif     ,Small millets,3919.0,1164.0
Chhattisgarh,Bilaspur,2009,Kharif     ,Soyabean,2572.0,2878.0
Chhattisgarh,Bilaspur,2009,Kharif     ,Sunflower,53.0,24.0
Chhattisgarh,Bilaspur,2009,Kharif     ,Urad,1720.0,424.0
Chhattisgarh,Bilaspur,2009,Rabi       ,Barley,2.0,2.0
Chhattisgarh,Bilaspur,2009,Rabi       ,Gram,27224.0,27054.0
Chhattisgarh,Bilaspur,2009,Rabi       ,Horse-gram,7.0,
Chhattisgarh,Bilaspur,2009,Rabi       ,Khesari,66076.0,50941.0
Chhattisgarh,Bilaspur,2009,Rabi       ,Linseed,3208.0,1032.0
Chhattisgarh,Bilaspur,2009,Rabi       ,Masoor,1029.0,335.0
Chhattisgarh,Bilaspur,2009,Rabi       ,Moong(Green Gram),10.0,2.0
Chhattisgarh,Bilaspur,2009,Rabi       ,Other  Rabi pulses,268.0,20.0
Chhattisgarh,Bilaspur,2009,Rabi       ,Peas & beans (Pulses),870.0,288.0
Chhattisgarh,Bilaspur,2009,Rabi       ,Rapeseed &Mustard,2126.0,917.0
Chhattisgarh,Bilaspur,2009,Rabi       ,Safflower,302.0,120.0
Chhattisgarh,Bilaspur,2009,Rabi       ,Urad,180.0,44.0
Chhattisgarh,Bilaspur,2009,Rabi       ,Wheat,19057.0,21846.0
Chhattisgarh,Bilaspur,2009,Whole Year ,Banana,7.0,512.0
Chhattisgarh,Bilaspur,2009,Whole Year ,Coriander,484.0,129.0
Chhattisgarh,Bilaspur,2009,Whole Year ,Dry chillies,554.0,397.0
Chhattisgarh,Bilaspur,2009,Whole Year ,Dry ginger,47.0,59.0
Chhattisgarh,Bilaspur,2009,Whole Year ,Garlic,52.0,182.0
Chhattisgarh,Bilaspur,2009,Whole Year ,Onion,319.0,1907.0
Chhattisgarh,Bilaspur,2009,Whole Year ,Potato,514.0,2501.0
Chhattisgarh,Bilaspur,2009,Whole Year ,Sannhamp,103.0,37.0
Chhattisgarh,Bilaspur,2009,Whole Year ,Sugarcane,496.0,2444.0
Chhattisgarh,Bilaspur,2009,Whole Year ,Sweet potato,256.0,1664.0
Chhattisgarh,Bilaspur,2009,Whole Year ,Turmeric,1.0,
Chhattisgarh,Bilaspur,2010,Kharif     ,Arhar/Tur,4547.0,2112.0
Chhattisgarh,Bilaspur,2010,Kharif     ,Bajra,14.0,6.0
Chhattisgarh,Bilaspur,2010,Kharif     ,Castor seed,194.0,67.0
Chhattisgarh,Bilaspur,2010,Kharif     ,Groundnut,1544.0,2312.0
Chhattisgarh,Bilaspur,2010,Kharif     ,Horse-gram,789.0,252.0
Chhattisgarh,Bilaspur,2010,Kharif     ,Jowar,359.0,479.0
Chhattisgarh,Bilaspur,2010,Kharif     ,Jute,196.0,
Chhattisgarh,Bilaspur,2010,Kharif     ,Maize,3577.0,6215.0
Chhattisgarh,Bilaspur,2010,Kharif     ,Mesta,7.0,17.0
Chhattisgarh,Bilaspur,2010,Kharif     ,Moong(Green Gram),93.0,22.0
Chhattisgarh,Bilaspur,2010,Kharif     ,Niger seed,332.0,81.0
Chhattisgarh,Bilaspur,2010,Kharif     ,Other Kharif pulses,306.0,99.0
Chhattisgarh,Bilaspur,2010,Kharif     ,Rice,329117.0,551672.0
Chhattisgarh,Bilaspur,2010,Kharif     ,Sesamum,739.0,253.0
Chhattisgarh,Bilaspur,2010,Kharif     ,Small millets,3396.0,948.0
Chhattisgarh,Bilaspur,2010,Kharif     ,Soyabean,4034.0,5571.0
Chhattisgarh,Bilaspur,2010,Kharif     ,Sunflower,465.0,206.0
Chhattisgarh,Bilaspur,2010,Kharif     ,Urad,1663.0,390.0
Chhattisgarh,Bilaspur,2010,Rabi       ,Barley,6.0,3.0
Chhattisgarh,Bilaspur,2010,Rabi       ,Gram,18398.0,18905.0
Chhattisgarh,Bilaspur,2010,Rabi       ,Horse-gram,4.0,1.0
Chhattisgarh,Bilaspur,2010,Rabi       ,Khesari,92179.0,72482.0
Chhattisgarh,Bilaspur,2010,Rabi       ,Linseed,2461.0,625.0
Chhattisgarh,Bilaspur,2010,Rabi       ,Masoor,1084.0,294.0
Chhattisgarh,Bilaspur,2010,Rabi       ,Moong(Green Gram),22.0,6.0
Chhattisgarh,Bilaspur,2010,Rabi       ,Other  Rabi pulses,279.0,33.0
Chhattisgarh,Bilaspur,2010,Rabi       ,Peas & beans (Pulses),936.0,333.0
Chhattisgarh,Bilaspur,2010,Rabi       ,Rapeseed &Mustard,1573.0,563.0
Chhattisgarh,Bilaspur,2010,Rabi       ,Safflower,348.0,129.0
Chhattisgarh,Bilaspur,2010,Rabi       ,Urad,158.0,36.0
Chhattisgarh,Bilaspur,2010,Rabi       ,Wheat,13679.0,17878.0
Chhattisgarh,Bilaspur,2010,Whole Year ,Coriander,410.0,108.0
Chhattisgarh,Bilaspur,2010,Whole Year ,Dry chillies,647.0,292.0
Chhattisgarh,Bilaspur,2010,Whole Year ,Dry ginger,58.0,73.0
Chhattisgarh,Bilaspur,2010,Whole Year ,Garlic,57.0,167.0
Chhattisgarh,Bilaspur,2010,Whole Year ,Onion,382.0,2143.0
Chhattisgarh,Bilaspur,2010,Whole Year ,Potato,468.0,2500.0
Chhattisgarh,Bilaspur,2010,Whole Year ,Sannhamp,63.0,22.0
Chhattisgarh,Bilaspur,2010,Whole Year ,Sugarcane,269.0,829.0
Chhattisgarh,Bilaspur,2010,Whole Year ,Sweet potato,177.0,958.0
Chhattisgarh,Bilaspur,2010,Whole Year ,Turmeric,1.0,1.0
Chhattisgarh,Bilaspur,2011,Kharif     ,Arhar/Tur,2444.0,1264.0
Chhattisgarh,Bilaspur,2011,Kharif     ,Bajra,14.0,6.0
Chhattisgarh,Bilaspur,2011,Kharif     ,Groundnut,1031.0,1612.0
Chhattisgarh,Bilaspur,2011,Kharif     ,Horse-gram,740.0,241.0
Chhattisgarh,Bilaspur,2011,Kharif     ,Jowar,357.0,226.0
Chhattisgarh,Bilaspur,2011,Kharif     ,Jute,94.0,
Chhattisgarh,Bilaspur,2011,Kharif     ,Maize,3312.0,4552.0
Chhattisgarh,Bilaspur,2011,Kharif     ,Moong(Green Gram),74.0,17.0
Chhattisgarh,Bilaspur,2011,Kharif     ,Niger seed,354.0,85.0
Chhattisgarh,Bilaspur,2011,Kharif     ,Other Kharif pulses,349.0,130.0
Chhattisgarh,Bilaspur,2011,Kharif     ,Potato,14.0,78.0
Chhattisgarh,Bilaspur,2011,Kharif     ,Rice,224564.0,412102.0
Chhattisgarh,Bilaspur,2011,Kharif     ,Sesamum,690.0,274.0
Chhattisgarh,Bilaspur,2011,Kharif     ,Small millets,2482.0,716.0
Chhattisgarh,Bilaspur,2011,Kharif     ,Soyabean,215.0,211.0
Chhattisgarh,Bilaspur,2011,Kharif     ,Sunflower,14.0,6.0
Chhattisgarh,Bilaspur,2011,Kharif     ,Urad,1507.0,336.0
Chhattisgarh,Bilaspur,2011,Rabi       ,Barley,3.0,2.0
Chhattisgarh,Bilaspur,2011,Rabi       ,Gram,2802.0,2819.0
Chhattisgarh,Bilaspur,2011,Rabi       ,Horse-gram,5.0,1.0
Chhattisgarh,Bilaspur,2011,Rabi       ,Khesari,32385.0,25027.0
Chhattisgarh,Bilaspur,2011,Rabi       ,Linseed,2142.0,730.0
Chhattisgarh,Bilaspur,2011,Rabi       ,Masoor,381.0,122.0
Chhattisgarh,Bilaspur,2011,Rabi       ,Moong(Green Gram),22.0,6.0
Chhattisgarh,Bilaspur,2011,Rabi       ,Other  Rabi pulses,96.0,38.0
Chhattisgarh,Bilaspur,2011,Rabi       ,Peas & beans (Pulses),950.0,338.0
Chhattisgarh,Bilaspur,2011,Rabi       ,Potato,345.0,1969.0
Chhattisgarh,Bilaspur,2011,Rabi       ,Rapeseed &Mustard,1931.0,817.0
Chhattisgarh,Bilaspur,2011,Rabi       ,Urad,110.0,25.0
Chhattisgarh,Bilaspur,2011,Rabi       ,Wheat,7915.0,11350.0
Chhattisgarh,Bilaspur,2011,Summer     ,Moong(Green Gram),1.0,
Chhattisgarh,Bilaspur,2011,Whole Year ,Coriander,240.0,65.0
Chhattisgarh,Bilaspur,2011,Whole Year ,Dry chillies,383.0,283.0
Chhattisgarh,Bilaspur,2011,Whole Year ,Dry ginger,59.0,75.0
Chhattisgarh,Bilaspur,2011,Whole Year ,Garlic,56.0,196.0
Chhattisgarh,Bilaspur,2011,Whole Year ,Onion,249.0,1468.0
Chhattisgarh,Bilaspur,2011,Whole Year ,Sannhamp,150.0,289.0
Chhattisgarh,Bilaspur,2011,Whole Year ,Sugarcane,6.0,160.0
Chhattisgarh,Bilaspur,2011,Whole Year ,Sweet potato,220.0,1430.0
Chhattisgarh,Bilaspur,2012,Kharif     ,Arhar/Tur,2308.0,1474.0
Chhattisgarh,Bilaspur,2012,Kharif     ,Bajra,14.0,7.0
Chhattisgarh,Bilaspur,2012,Kharif     ,Groundnut,1007.0,1284.0
Chhattisgarh,Bilaspur,2012,Kharif     ,Horse-gram,744.0,250.0
Chhattisgarh,Bilaspur,2012,Kharif     ,Jowar,356.0,250.0
Chhattisgarh,Bilaspur,2012,Kharif     ,Jute,78.0,
Chhattisgarh,Bilaspur,2012,Kharif     ,Maize,3013.0,5357.0
Chhattisgarh,Bilaspur,2012,Kharif     ,Moong(Green Gram),81.0,21.0
Chhattisgarh,Bilaspur,2012,Kharif     ,Niger seed,328.0,90.0
Chhattisgarh,Bilaspur,2012,Kharif     ,Other Kharif pulses,257.0,93.0
Chhattisgarh,Bilaspur,2012,Kharif     ,Potato,14.0,99.0
Chhattisgarh,Bilaspur,2012,Kharif     ,Rice,219766.0,436557.0
Chhattisgarh,Bilaspur,2012,Kharif     ,Sesamum,648.0,183.0
Chhattisgarh,Bilaspur,2012,Kharif     ,Small millets,1969.0,630.0
Chhattisgarh,Bilaspur,2012,Kharif     ,Soyabean,205.0,311.0
Chhattisgarh,Bilaspur,2012,Kharif     ,Sunflower,12.0,5.0
Chhattisgarh,Bilaspur,2012,Kharif     ,Urad,1542.0,387.0
Chhattisgarh,Bilaspur,2012,Rabi       ,Barley,3.0,2.0
Chhattisgarh,Bilaspur,2012,Rabi       ,Gram,2578.0,3059.0
Chhattisgarh,Bilaspur,2012,Rabi       ,Khesari,33253.0,21528.0
Chhattisgarh,Bilaspur,2012,Rabi       ,Linseed,1746.0,745.0
Chhattisgarh,Bilaspur,2012,Rabi       ,Masoor,380.0,123.0
Chhattisgarh,Bilaspur,2012,Rabi       ,Moong(Green Gram),31.0,7.0
Chhattisgarh,Bilaspur,2012,Rabi       ,Other  Rabi pulses,296.0,43.0
Chhattisgarh,Bilaspur,2012,Rabi       ,Peas & beans (Pulses),730.0,273.0
Chhattisgarh,Bilaspur,2012,Rabi       ,Potato,340.0,2479.0
Chhattisgarh,Bilaspur,2012,Rabi       ,Rapeseed &Mustard,1804.0,793.0
Chhattisgarh,Bilaspur,2012,Rabi       ,Safflower,22.0,8.0
Chhattisgarh,Bilaspur,2012,Rabi       ,Urad,92.0,22.0
Chhattisgarh,Bilaspur,2012,Rabi       ,Wheat,8231.0,12401.0
Chhattisgarh,Bilaspur,2012,Whole Year ,Coriander,243.0,66.0
Chhattisgarh,Bilaspur,2012,Whole Year ,Dry chillies,405.0,369.0
Chhattisgarh,Bilaspur,2012,Whole Year ,Dry ginger,59.0,77.0
Chhattisgarh,Bilaspur,2012,Whole Year ,Garlic,56.0,196.0
Chhattisgarh,Bilaspur,2012,Whole Year ,Onion,257.0,1024.0
Chhattisgarh,Bilaspur,2012,Whole Year ,Sannhamp,150.0,51.0
Chhattisgarh,Bilaspur,2012,Whole Year ,Sugarcane,6.0,19.0
Chhattisgarh,Bilaspur,2012,Whole Year ,Sweet potato,181.0,1177.0
Chhattisgarh,Bilaspur,2013,Kharif     ,Arhar/Tur,2188.0,1406.0
Chhattisgarh,Bilaspur,2013,Kharif     ,Groundnut,1012.0,1306.0
Chhattisgarh,Bilaspur,2013,Kharif     ,Horse-gram,739.0,261.0
Chhattisgarh,Bilaspur,2013,Kharif     ,Jute,74.0,
Chhattisgarh,Bilaspur,2013,Kharif     ,Maize,3016.0,5654.0
Chhattisgarh,Bilaspur,2013,Kharif     ,Moong(Green Gram),72.0,18.0
Chhattisgarh,Bilaspur,2013,Kharif     ,Niger seed,320.0,
Chhattisgarh,Bilaspur,2013,Kharif     ,Other Kharif pulses,211.0,70.0
Chhattisgarh,Bilaspur,2013,Kharif     ,Potato,14.0,62.0
Chhattisgarh,Bilaspur,2013,Kharif     ,Rice,222487.0,459300.0
Chhattisgarh,Bilaspur,2013,Kharif     ,Sannhamp,148.0,56.0
Chhattisgarh,Bilaspur,2013,Kharif     ,Sesamum,726.0,193.0
Chhattisgarh,Bilaspur,2013,Kharif     ,Small millets,1957.0,654.0
Chhattisgarh,Bilaspur,2013,Kharif     ,Soyabean,192.0,239.0
Chhattisgarh,Bilaspur,2013,Kharif     ,Sunflower,12.0,
Chhattisgarh,Bilaspur,2013,Kharif     ,Urad,1527.0,376.0
Chhattisgarh,Bilaspur,2013,Rabi       ,Barley,3.0,3.0
Chhattisgarh,Bilaspur,2013,Rabi       ,Gram,2589.0,2163.0
Chhattisgarh,Bilaspur,2013,Rabi       ,Khesari,32992.0,24106.0
Chhattisgarh,Bilaspur,2013,Rabi       ,Linseed,1706.0,687.0
Chhattisgarh,Bilaspur,2013,Rabi       ,Masoor,376.0,126.0
Chhattisgarh,Bilaspur,2013,Rabi       ,Moong(Green Gram),31.0,7.0
Chhattisgarh,Bilaspur,2013,Rabi       ,Other  Rabi pulses,285.0,332.0
Chhattisgarh,Bilaspur,2013,Rabi       ,Peas & beans (Pulses),761.0,298.0
Chhattisgarh,Bilaspur,2013,Rabi       ,Potato,344.0,1890.0
Chhattisgarh,Bilaspur,2013,Rabi       ,Rapeseed &Mustard,1744.0,912.0
Chhattisgarh,Bilaspur,2013,Rabi       ,Safflower,23.0,49.0
Chhattisgarh,Bilaspur,2013,Rabi       ,Urad,87.0,21.0
Chhattisgarh,Bilaspur,2013,Rabi       ,Wheat,8261.0,11953.0
Chhattisgarh,Bilaspur,2013,Whole Year ,Bajra,14.0,5.0
Chhattisgarh,Bilaspur,2013,Whole Year ,Coriander,236.0,66.0
Chhattisgarh,Bilaspur,2013,Whole Year ,Dry chillies,365.0,242.0
Chhattisgarh,Bilaspur,2013,Whole Year ,Dry ginger,59.0,63.0
Chhattisgarh,Bilaspur,2013,Whole Year ,Garlic,56.0,196.0
Chhattisgarh,Bilaspur,2013,Whole Year ,Jowar,350.0,219.0
Chhattisgarh,Bilaspur,2013,Whole Year ,Onion,257.0,2063.0
Chhattisgarh,Bilaspur,2013,Whole Year ,Sugarcane,17.0,52.0
Chhattisgarh,Bilaspur,2013,Whole Year ,Sweet potato,178.0,1157.0
Chhattisgarh,Bilaspur,2014,Kharif     ,Arhar/Tur,2236.0,1428.0
Chhattisgarh,Bilaspur,2014,Kharif     ,Bajra,15.0,6.0
Chhattisgarh,Bilaspur,2014,Kharif     ,Groundnut,1003.0,1295.0
Chhattisgarh,Bilaspur,2014,Kharif     ,Horse-gram,681.0,240.0
Chhattisgarh,Bilaspur,2014,Kharif     ,Maize,3152.0,5738.0
Chhattisgarh,Bilaspur,2014,Kharif     ,Moong(Green Gram),69.0,18.0
Chhattisgarh,Bilaspur,2014,Kharif     ,Niger seed,322.0,86.0
Chhattisgarh,Bilaspur,2014,Kharif     ,Other Kharif pulses,367.0,124.0
Chhattisgarh,Bilaspur,2014,Kharif     ,Potato,2.0,14.0
Chhattisgarh,Bilaspur,2014,Kharif     ,Rice,227579.0,456491.0
Chhattisgarh,Bilaspur,2014,Kharif     ,Sannhamp,103.0,39.0
Chhattisgarh,Bilaspur,2014,Kharif     ,Sesamum,683.0,304.0
Chhattisgarh,Bilaspur,2014,Kharif     ,Small millets,1980.0,734.0
Chhattisgarh,Bilaspur,2014,Kharif     ,Soyabean,183.0,158.0
Chhattisgarh,Bilaspur,2014,Kharif     ,Sunflower,13.0,6.0
Chhattisgarh,Bilaspur,2014,Kharif     ,Urad,1545.0,400.0
Chhattisgarh,Bilaspur,2014,Rabi       ,Barley,1.0,1.0
Chhattisgarh,Bilaspur,2014,Rabi       ,Gram,2992.0,3314.0
Chhattisgarh,Bilaspur,2014,Rabi       ,Khesari,28122.0,34747.0
Chhattisgarh,Bilaspur,2014,Rabi       ,Linseed,1765.0,683.0
Chhattisgarh,Bilaspur,2014,Rabi       ,Masoor,408.0,137.0
Chhattisgarh,Bilaspur,2014,Rabi       ,Moong(Green Gram),12.0,3.0
Chhattisgarh,Bilaspur,2014,Rabi       ,Other  Rabi pulses,318.0,43.0
Chhattisgarh,Bilaspur,2014,Rabi       ,Peas & beans (Pulses),659.0,258.0
Chhattisgarh,Bilaspur,2014,Rabi       ,Potato,266.0,1733.0
Chhattisgarh,Bilaspur,2014,Rabi       ,Rapeseed &Mustard,1803.0,818.0
Chhattisgarh,Bilaspur,2014,Rabi       ,Urad,81.0,21.0
Chhattisgarh,Bilaspur,2014,Rabi       ,Wheat,7693.0,12317.0
Chhattisgarh,Bilaspur,2014,Whole Year ,Coriander,11.0,3.0
Chhattisgarh,Bilaspur,2014,Whole Year ,Dry chillies,558.0,267.0
Chhattisgarh,Bilaspur,2014,Whole Year ,Dry ginger,61.0,77.0
Chhattisgarh,Bilaspur,2014,Whole Year ,Jowar,370.0,287.0
Chhattisgarh,Bilaspur,2014,Whole Year ,Onion,255.0,2799.0
Chhattisgarh,Bilaspur,2014,Whole Year ,Sugarcane,17.0,57.0
Chhattisgarh,Bilaspur,2014,Whole Year ,Sweet potato,141.0,917.0
Chhattisgarh,Durg,2000,Kharif     ,Arhar/Tur,6191.0,1937.0
Chhattisgarh,Durg,2000,Kharif     ,Bajra,17.0,6.0
Chhattisgarh,Durg,2000,Kharif     ,Castor seed,20.0,6.0
Chhattisgarh,Durg,2000,Kharif     ,Groundnut,988.0,934.0
Chhattisgarh,Durg,2000,Kharif     ,Horse-gram,488.0,127.0
Chhattisgarh,Durg,2000,Kharif     ,Jowar,219.0,115.0
Chhattisgarh,Durg,2000,Kharif     ,Maize,281.0,254.0
Chhattisgarh,Durg,2000,Kharif     ,Mesta,8.0,16.0
Chhattisgarh,Durg,2000,Kharif     ,Moong(Green Gram),285.0,44.0
Chhattisgarh,Durg,2000,Kharif     ,Other Kharif pulses,15.0,5.0
Chhattisgarh,Durg,2000,Kharif     ,Ragi,44.0,9.0
Chhattisgarh,Durg,2000,Kharif     ,Rice,435303.0,224171.0
Chhattisgarh,Durg,2000,Kharif     ,Sesamum,1240.0,187.0
Chhattisgarh,Durg,2000,Kharif     ,Small millets,15903.0,1337.0
Chhattisgarh,Durg,2000,Kharif     ,Soyabean,2554.0,1299.0
Chhattisgarh,Durg,2000,Kharif     ,Sunflower,230.0,97.0
Chhattisgarh,Durg,2000,Kharif     ,Urad,2791.0,762.0
Chhattisgarh,Durg,2000,Rabi       ,Barley,4.0,2.0
Chhattisgarh,Durg,2000,Rabi       ,Gram,51861.0,29574.0
Chhattisgarh,Durg,2000,Rabi       ,Khesari,57294.0,20922.0
Chhattisgarh,Durg,2000,Rabi       ,Linseed,14648.0,2431.0
Chhattisgarh,Durg,2000,Rabi       ,Masoor,5396.0,1342.0
Chhattisgarh,Durg,2000,Rabi       ,Moong(Green Gram),182.0,43.0
Chhattisgarh,Durg,2000,Rabi       ,Peas & beans (Pulses),477.0,116.0
Chhattisgarh,Durg,2000,Rabi       ,Rapeseed &Mustard,279.0,58.0
Chhattisgarh,Durg,2000,Rabi       ,Safflower,109.0,21.0
Chhattisgarh,Durg,2000,Rabi       ,Urad,1805.0,392.0
Chhattisgarh,Durg,2000,Rabi       ,Wheat,14702.0,9952.0
Chhattisgarh,Durg,2000,Whole Year ,Banana,10.0,324.0
Chhattisgarh,Durg,2000,Whole Year ,Coriander,1283.0,311.0
Chhattisgarh,Durg,2000,Whole Year ,Dry chillies,198.0,49.0
Chhattisgarh,Durg,2000,Whole Year ,Dry ginger,10.0,10.0
Chhattisgarh,Durg,2000,Whole Year ,Onion,128.0,733.0
Chhattisgarh,Durg,2000,Whole Year ,Potato,45.0,300.0
Chhattisgarh,Durg,2000,Whole Year ,Sannhamp,69.0,21.0
Chhattisgarh,Durg,2000,Whole Year ,Sugarcane,102.0,146.0
Chhattisgarh,Durg,2000,Whole Year ,Sweet potato,35.0,217.0
Chhattisgarh,Durg,2000,Whole Year ,Tobacco,1.0,
Chhattisgarh,Durg,2000,Whole Year ,Turmeric,1.0,1.0
Chhattisgarh,Durg,2001,Kharif     ,Arhar/Tur,4974.0,1959.0
Chhattisgarh,Durg,2001,Kharif     ,Bajra,6.0,3.0
Chhattisgarh,Durg,2001,Kharif     ,Castor seed,40.0,12.0
Chhattisgarh,Durg,2001,Kharif     ,Groundnut,925.0,1292.0
Chhattisgarh,Durg,2001,Kharif     ,Horse-gram,590.0,191.0
Chhattisgarh,Durg,2001,Kharif     ,Jowar,107.0,97.0
Chhattisgarh,Durg,2001,Kharif     ,Maize,327.0,185.0
Chhattisgarh,Durg,2001,Kharif     ,Mesta,7.0,14.0
Chhattisgarh,Durg,2001,Kharif     ,Moong(Green Gram),202.0,46.0
Chhattisgarh,Durg,2001,Kharif     ,Ragi,16.0,4.0
Chhattisgarh,Durg,2001,Kharif     ,Rice,436807.0,605170.0
Chhattisgarh,Durg,2001,Kharif     ,Sesamum,1172.0,269.0
Chhattisgarh,Durg,2001,Kharif     ,Small millets,15523.0,3280.0
Chhattisgarh,Durg,2001,Kharif     ,Soyabean,2998.0,1949.0
Chhattisgarh,Durg,2001,Kharif     ,Sunflower,443.0,253.0
Chhattisgarh,Durg,2001,Kharif     ,Urad,2464.0,723.0
Chhattisgarh,Durg,2001,Rabi       ,Barley,12.0,7.0
Chhattisgarh,Durg,2001,Rabi       ,Gram,62688.0,50430.0
Chhattisgarh,Durg,2001,Rabi       ,Khesari,138648.0,73858.0
Chhattisgarh,Durg,2001,Rabi       ,Linseed,21274.0,5707.0
Chhattisgarh,Durg,2001,Rabi       ,Masoor,6811.0,2048.0
Chhattisgarh,Durg,2001,Rabi       ,Moong(Green Gram),245.0,67.0
Chhattisgarh,Durg,2001,Rabi       ,Peas & beans (Pulses),756.0,221.0
Chhattisgarh,Durg,2001,Rabi       ,Rapeseed &Mustard,419.0,113.0
Chhattisgarh,Durg,2001,Rabi       ,Safflower,108.0,26.0
Chhattisgarh,Durg,2001,Rabi       ,Urad,2321.0,494.0
Chhattisgarh,Durg,2001,Rabi       ,Wheat,18287.0,12836.0
Chhattisgarh,Durg,2001,Whole Year ,Banana,30.0,715.0
Chhattisgarh,Durg,2001,Whole Year ,Coriander,1455.0,347.0
Chhattisgarh,Durg,2001,Whole Year ,Dry chillies,408.0,252.0
Chhattisgarh,Durg,2001,Whole Year ,Dry ginger,12.0,12.0
Chhattisgarh,Durg,2001,Whole Year ,Garlic,1.0,3.0
Chhattisgarh,Durg,2001,Whole Year ,Onion,169.0,990.0
Chhattisgarh,Durg,2001,Whole Year ,Potato,17.0,102.0
Chhattisgarh,Durg,2001,Whole Year ,Sannhamp,22.0,8.0
Chhattisgarh,Durg,2001,Whole Year ,Sugarcane,167.0,282.0
Chhattisgarh,Durg,2001,Whole Year ,Sweet potato,57.0,397.0
Chhattisgarh,Durg,2001,Whole Year ,Turmeric,2.0,2.0
Chhattisgarh,Durg,2002,Kharif     ,Arhar/Tur,6516.0,2518.0
Chhattisgarh,Durg,2002,Kharif     ,Castor seed,9.0,3.0
Chhattisgarh,Durg,2002,Kharif     ,Cotton(lint),16.0,24.0
Chhattisgarh,Durg,2002,Kharif     ,Groundnut,941.0,1280.0
Chhattisgarh,Durg,2002,Kharif     ,Horse-gram,585.0,169.0
Chhattisgarh,Durg,2002,Kharif     ,Jowar,97.0,108.0
Chhattisgarh,Durg,2002,Kharif     ,Maize,273.0,249.0
Chhattisgarh,Durg,2002,Kharif     ,Mesta,29.0,55.0
Chhattisgarh,Durg,2002,Kharif     ,Moong(Green Gram),221.0,50.0
Chhattisgarh,Durg,2002,Kharif     ,Other Kharif pulses,8.0,2.0
Chhattisgarh,Durg,2002,Kharif     ,Ragi,15.0,4.0
Chhattisgarh,Durg,2002,Kharif     ,Rice,432904.0,233410.0
Chhattisgarh,Durg,2002,Kharif     ,Sesamum,1593.0,376.0
Chhattisgarh,Durg,2002,Kharif     ,Small millets,13879.0,1719.0
Chhattisgarh,Durg,2002,Kharif     ,Soyabean,4394.0,2050.0
Chhattisgarh,Durg,2002,Kharif     ,Sunflower,471.0,256.0
Chhattisgarh,Durg,2002,Kharif     ,Urad,2953.0,747.0
Chhattisgarh,Durg,2002,Rabi       ,Barley,14.0,8.0
Chhattisgarh,Durg,2002,Rabi       ,Gram,66754.0,45473.0
Chhattisgarh,Durg,2002,Rabi       ,Horse-gram,126.0,28.0
Chhattisgarh,Durg,2002,Rabi       ,Khesari,94683.0,44830.0
Chhattisgarh,Durg,2002,Rabi       ,Linseed,15824.0,4229.0
Chhattisgarh,Durg,2002,Rabi       ,Masoor,6334.0,1941.0
